age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
20,40,-2,-2,-2,-2,-1,0,<50k
17,16,-2,-2,-2,0,-1,-1,<50k
42,50,-2,-1,-4,-3,-1,-1,>=50k
25,25,-2,-1,-2,-2,0,0,<50k
36,40,-2,-5,0,-1,-1,0,<50k
65,40,-2,-6,-1,-4,-1,0,<50k
32,70,-1,-7,-4,0,-1,-1,>=50k
33,45,-1,-7,-2,-4,-1,-1,<50k
32,20,0,-1,-2,-2,0,0,<50k
25,40,-2,-5,-4,0,-1,-1,<50k
41,40,0,-1,0,-2,-1,0,<50k
44,40,-2,-5,-4,0,-1,-1,>=50k
72,12,-2,-2,-4,-2,-1,-1,<50k
36,52,-2,-5,0,-1,-1,-1,<50k
67,20,-1,-5,-4,0,-1,-1,<50k
28,45,-2,-5,-4,0,-1,-1,<50k
24,40,-2,-2,-4,0,0,-1,<50k
17,8,-2,-2,-2,-3,-1,-1,<50k
32,30,-1,-7,0,-1,0,0,<50k
67,40,-2,-2,-1,-2,-1,0,<50k
21,10,-3,-1,-2,-5,0,-1,<50k
51,40,-2,-4,-4,-4,0,-1,<50k
32,40,-2,-2,-2,0,-1,-1,<50k
39,40,-2,-1,-4,-1,-1,-1,>=50k
18,35,-1,-1,-2,0,-1,0,<50k
50,45,-1,-7,-4,0,-1,-1,>=50k
24,15,-2,-2,-2,-3,-1,0,<50k
21,40,0,-1,-2,-1,-1,0,<50k
24,16,-2,-7,-2,-1,0,0,<50k
34,40,-2,0,-2,-2,-1,-1,<50k
68,35,-3,-2,-4,-5,-1,-1,<50k
49,32,-1,-2,-2,0,0,-1,<50k
50,40,-2,-5,0,0,0,0,<50k
33,40,-2,0,0,-1,-1,0,<50k
18,40,-2,-1,-2,-1,-1,-1,<50k
45,55,-2,0,0,-1,-1,0,>=50k
20,35,-2,-5,-2,-3,-1,0,<50k
46,37,-1,-7,-4,-1,-1,-1,>=50k
64,40,0,-5,-1,-1,-1,0,<50k
39,45,-2,-6,-2,-4,-1,-1,<50k
35,70,-2,-5,-2,0,-1,-1,<50k
21,32,-2,-1,-2,-2,-1,-1,<50k
29,45,-2,0,-2,-2,-1,-1,<50k
38,30,0,-7,-4,-1,0,0,>=50k
45,40,-2,-5,0,-2,-1,0,<50k
30,50,-1,-4,0,-4,0,-1,>=50k
41,40,-2,-1,-4,-1,-1,0,>=50k
37,40,-2,-5,-2,0,0,-1,<50k
45,60,-2,-7,-4,-3,-1,-1,>=50k
20,30,-3,-5,-2,-5,-1,0,<50k
45,48,-1,-5,-4,-1,-1,-1,>=50k
20,20,0,-5,-2,-1,-1,-1,<50k
63,60,-1,-1,-1,-3,-1,0,>=50k
35,40,-1,-1,-4,-1,-1,-1,<50k
24,50,-2,-7,-4,-4,-1,-1,<50k
19,50,-2,-1,-2,0,-1,-1,<50k
23,35,-2,-5,-2,-2,-1,-1,<50k
34,45,-2,-7,-2,-4,-1,0,<50k
23,40,-3,-2,-2,-5,0,-1,<50k
36,50,-1,-2,-4,0,-1,-1,>=50k
46,5,-2,-5,-2,0,-1,-1,<50k
38,42,0,-7,-4,-1,-1,-1,>=50k
55,40,0,-2,-1,-1,-1,0,<50k
27,40,-2,-1,-2,-1,0,-1,<50k
48,45,-2,-1,-4,0,-1,-1,>=50k
35,50,-2,-5,0,-2,-1,0,<50k
53,40,-2,-1,-4,0,0,-1,>=50k
47,40,-2,-5,-4,0,-1,-1,<50k
50,22,-2,-1,0,0,-1,-1,<50k
32,40,-2,-1,-4,-3,-1,-1,<50k
40,46,-2,-5,-4,0,-1,-1,<50k
41,50,-2,-1,-4,-3,-1,-1,>=50k
47,40,0,-7,0,-4,-1,-1,<50k
21,25,-2,-1,-2,-3,0,0,<50k
45,35,0,-4,-4,-1,-1,-1,<50k
33,14,-2,-2,-2,-2,0,0,<50k
68,25,-3,-1,-4,0,-1,0,<50k
44,55,-2,-3,-4,-1,-1,-1,>=50k
49,50,-2,-2,-4,0,-1,-1,<50k
45,40,-2,-6,-4,-4,-1,-1,>=50k
41,65,-2,-1,-4,0,-1,-1,>=50k
29,40,-2,-2,-4,0,-1,-1,<50k
46,60,-2,-1,-4,-1,0,-1,<50k
19,25,-2,-5,-2,0,-1,-1,<50k
56,40,-2,-2,-4,0,-1,-1,<50k
55,60,-1,-5,-4,0,-1,-1,<50k
29,50,-2,-5,-2,0,-1,-1,<50k
21,25,-2,-5,-2,-2,-1,0,<50k
38,40,-2,-5,0,0,-1,-1,<50k
52,50,-2,-2,-2,0,-1,-1,<50k
22,40,-2,-5,-2,-2,-1,0,<50k
20,60,-2,-5,-4,-1,-1,-1,<50k
31,50,-2,-5,-2,0,0,-1,<50k
39,40,-2,-5,-4,0,-1,-1,<50k
55,40,-2,-1,0,-2,-1,0,<50k
35,40,-2,0,-3,-3,-1,-1,<50k
67,5,-3,-5,-4,-5,-1,0,<50k
45,55,-2,-7,-4,0,-1,-1,>=50k
61,60,-2,-4,-4,-1,-1,-1,>=50k
18,30,-2,-5,-2,0,-1,-1,<50k
51,40,0,-7,-1,-1,-1,-1,<50k
37,40,-1,-5,-4,0,-1,-1,<50k
21,25,-3,-1,-2,-5,-1,0,<50k
32,38,-2,-1,-2,-2,-1,0,<50k
48,45,-2,-5,-3,0,0,-1,<50k
62,53,-2,-2,-4,0,-1,-1,<50k
21,40,-3,-1,-2,-5,-1,-1,<50k
28,45,-2,-5,-2,0,-1,-1,<50k
19,45,-2,-2,-2,0,-1,-1,<50k
20,15,-2,-1,-2,-1,-1,0,<50k
41,40,-2,-7,-4,0,-1,-1,<50k
29,40,-2,-7,-2,-1,0,0,<50k
47,50,-2,-7,-4,-1,-1,-1,>=50k
43,37,0,-7,-4,-4,-1,-1,>=50k
20,20,-2,-1,-2,0,-1,-1,<50k
29,55,-2,-7,-4,-1,0,-1,>=50k
51,40,0,-7,-1,-4,0,0,<50k
40,40,-2,0,-4,0,-1,-1,>=50k
26,40,-2,-2,-2,0,-1,-1,<50k
30,40,-2,-7,-2,-4,-1,0,<50k
36,40,-2,-5,-1,-2,-1,0,<50k
68,20,0,-5,-1,-2,-1,-1,<50k
42,40,-2,-1,-2,-2,-1,0,>=50k
41,40,-2,-5,-4,0,-1,-1,<50k
43,45,-2,-7,-4,-1,-1,-1,>=50k
20,20,-2,-1,-2,0,-1,-1,<50k
43,40,-2,-7,0,-2,-1,-1,<50k
53,60,-2,-5,-4,-3,-1,-1,>=50k
45,40,-2,-1,-4,-4,-1,-1,>=50k
39,40,-2,-5,-2,0,-1,-1,<50k
31,45,0,-4,-4,-4,-1,-1,<50k
23,25,-2,-1,-2,-3,0,-1,<50k
69,35,-3,-5,0,-5,-1,0,<50k
38,40,0,-4,0,-1,-1,0,<50k
37,45,-1,-5,-4,0,-1,-1,>=50k
18,40,-2,-5,-2,0,-1,0,<50k
41,45,-1,-5,-4,-1,-1,-1,<50k
30,55,-2,-7,-4,-3,-1,0,>=50k
23,20,-3,0,-4,-5,-1,-1,<50k
26,30,-2,-7,-2,-4,-1,-1,<50k
37,40,-2,-5,-4,0,-1,-1,<50k
25,50,-2,-1,-2,-2,0,0,<50k
33,40,-2,-1,-4,-4,-1,-1,>=50k
37,40,-2,-7,-4,-1,-1,-1,>=50k
31,40,-2,-7,-2,-2,-1,-1,<50k
27,80,-2,-1,-4,-1,-1,-1,<50k
35,40,-2,-4,-4,-3,-1,-1,>=50k
28,30,-1,-1,-4,-1,-1,0,>=50k
59,50,-2,-5,-2,-1,-1,-1,<50k
42,40,-2,-7,-4,-4,-1,-1,<50k
50,40,-2,-5,-4,0,-1,-1,>=50k
27,45,-3,0,-2,-5,-1,0,<50k
32,40,-2,-1,0,0,-1,0,<50k
27,40,-2,-5,-3,0,0,-1,<50k
43,40,-2,-7,0,0,-1,-1,<50k
46,40,-2,-2,0,-4,0,-1,>=50k
41,50,-2,-1,-4,-3,-1,-1,>=50k
59,60,0,-4,0,-4,-1,0,>=50k
20,30,-2,-1,-2,-3,-1,0,<50k
57,40,-2,-7,-4,-1,-1,-1,>=50k
46,70,-1,-5,-4,0,-1,-1,<50k
45,40,-2,-2,-4,0,0,-1,<50k
29,45,0,-5,-2,0,0,-1,<50k
23,40,-2,-2,-4,0,-1,-1,<50k
46,48,-2,-5,-2,0,-1,-1,<50k
55,50,-3,-5,-4,-5,-1,-1,>=50k
58,40,-2,-1,-4,0,-1,-1,>=50k
38,40,-2,0,-2,-1,0,0,<50k
29,50,-2,-1,-2,-3,-1,-1,<50k
57,20,-3,-5,0,-5,0,-1,<50k
26,40,0,-7,-2,-4,-1,0,<50k
42,40,-2,-7,-4,-1,0,-1,>=50k
61,45,-2,-5,-3,0,0,-1,>=50k
31,45,-2,-1,-4,-3,-1,-1,>=50k
43,40,-2,-5,0,0,-1,-1,<50k
47,50,-2,-7,-4,0,-1,-1,>=50k
51,56,0,-5,-4,0,-1,-1,>=50k
23,40,-2,-5,-2,0,-1,-1,<50k
24,40,-2,-5,-2,0,-1,0,<50k
25,38,-2,-1,-2,-1,-1,-1,<50k
22,40,-3,-1,-2,-5,-1,-1,<50k
38,50,-2,0,-4,0,-1,-1,<50k
48,16,-2,-5,-4,0,-1,0,>=50k
33,30,-2,-5,-2,0,-1,-1,<50k
46,55,-2,-4,-4,-1,-1,-1,>=50k
18,40,-2,-2,-2,-2,0,0,<50k
52,40,-2,-5,-4,0,-1,-1,<50k
46,45,-2,-7,-4,-4,-1,-1,>=50k
28,40,-2,-5,-2,-4,-1,-1,<50k
37,30,-2,-1,-2,-2,0,-1,<50k
23,15,-3,-1,-2,-5,-1,0,<50k
45,50,0,-4,-4,-4,-1,-1,>=50k
17,16,-2,-2,-2,-3,-1,0,<50k
56,40,-2,-4,-4,-4,-1,-1,>=50k
38,45,-1,0,0,-1,-1,-1,<50k
81,10,-2,-2,-4,0,-1,-1,<50k
22,30,-2,-1,-2,0,-1,0,<50k
43,40,0,-1,0,-1,-1,0,<50k
31,40,-2,0,-4,-1,-1,0,<50k
42,40,-1,-7,-4,-4,-1,-1,>=50k
66,50,-3,-1,-4,-5,-1,-1,<50k
50,40,-2,-5,-4,0,-1,-1,>=50k
31,40,-2,-1,-3,0,-1,-1,<50k
35,40,-2,-1,0,-1,-1,0,<50k
21,35,-3,-1,-2,-5,-1,0,<50k
36,35,-2,-7,-3,-2,0,0,<50k
33,40,-2,-2,-4,0,-1,-1,<50k
36,40,-2,-7,0,-4,0,0,<50k
37,55,-3,-5,-4,-5,-1,-1,<50k
50,25,-2,-5,-2,0,-1,-1,<50k
55,40,-2,-1,-4,-4,-1,-1,>=50k
29,40,-2,-5,0,0,-1,0,<50k
24,30,-2,-1,-2,-2,0,0,<50k
39,40,0,-1,0,-1,-1,-1,>=50k
34,40,-2,-7,-2,-3,-1,-1,<50k
29,55,-2,-2,0,0,-1,0,<50k
60,32,-2,-1,-4,0,0,-1,>=50k
33,50,-2,-4,-4,-1,-1,0,>=50k
58,40,-2,-2,-2,0,-1,-1,<50k
27,40,-2,-1,-3,-3,-1,-1,<50k
46,40,0,-1,0,-2,0,0,<50k
63,40,-2,-5,0,-2,-1,-1,<50k
38,40,-1,-1,0,-2,-1,0,<50k
23,15,-2,-1,-2,0,-1,-1,<50k
29,40,-2,-7,-2,-4,-1,0,>=50k
31,60,-2,-3,-4,-4,-1,0,>=50k
49,40,-1,-5,-4,-1,-1,-1,>=50k
45,60,-1,-6,-4,-4,-1,-1,>=50k
42,40,-2,-2,-4,0,-1,-1,<50k
48,40,-2,-5,-4,0,-1,-1,<50k
33,40,-2,-5,-4,0,-1,-1,<50k
24,40,-2,-1,-2,-1,-1,-1,<50k
49,50,-1,-1,-4,-3,-1,-1,<50k
40,40,-2,-1,-4,0,-1,-1,<50k
57,45,-2,0,-4,-4,-1,-1,<50k
50,40,-2,-5,0,-1,-1,0,<50k
46,55,-2,-7,-4,-1,-1,-1,>=50k
35,60,-1,-1,-4,-1,-1,-1,<50k
19,20,-2,-1,-2,-2,-1,0,<50k
18,28,-2,-2,-2,-2,-1,0,<50k
20,40,-2,-5,-2,0,-1,-1,<50k
42,40,-2,-5,0,0,-1,-1,<50k
46,40,-2,-5,-4,0,0,-1,>=50k
40,20,0,-5,-4,-1,-1,0,>=50k
54,45,-2,-4,-4,-1,0,-1,>=50k
28,45,-2,-5,-4,0,-1,-1,<50k
38,40,-2,-1,-4,0,-1,-1,>=50k
28,40,-2,-1,-2,-2,-1,0,<50k
22,40,-2,-2,-2,0,-1,-1,<50k
31,50,-2,-7,-4,-1,-1,-1,>=50k
27,40,-2,-5,-4,0,-1,-1,<50k
45,42,-2,-7,-4,-4,-1,-1,>=50k
38,40,-2,-7,-4,-1,-1,-1,>=50k
67,4,-1,0,-4,-1,-1,0,>=50k
75,16,-2,-4,-2,-2,-1,-1,<50k
41,60,-2,-4,0,-1,0,0,>=50k
37,60,-2,-7,-4,-3,-1,-1,>=50k
47,50,-2,-5,-2,-1,-1,0,<50k
34,45,0,-7,-4,-4,-1,-1,>=50k
25,40,-2,-5,-4,0,-1,-1,<50k
52,40,-2,-5,-1,-1,-1,0,<50k
27,40,0,-5,-2,-2,-1,-1,<50k
35,40,-2,-5,-2,0,0,-1,<50k
44,35,0,-2,-4,-2,-1,0,<50k
27,80,0,-5,-4,-1,-1,-1,>=50k
42,33,-2,-1,-2,-2,-1,-1,<50k
26,38,-2,-2,-2,-2,-1,0,<50k
23,40,-2,-5,-2,-4,-1,-1,<50k
28,40,-2,-5,-2,-4,0,0,<50k
38,50,-1,-5,-4,0,-1,-1,<50k
28,50,-2,-1,-2,0,-1,-1,<50k
29,40,-2,-5,-2,-1,-1,0,<50k
56,50,-1,-2,-4,-1,-1,-1,<50k
23,35,-3,-7,-2,-5,0,-1,<50k
30,40,-2,-1,-2,-1,0,0,<50k
48,40,-2,-1,-4,0,-1,-1,<50k
45,72,-1,-1,-4,-1,0,-1,<50k
38,60,-2,-4,-4,-1,-1,-1,>=50k
24,40,-2,-5,-2,0,-1,-1,<50k
47,40,0,-6,-4,-4,-1,-1,>=50k
22,48,-2,-5,-2,-2,-1,0,<50k
29,40,-2,-1,-2,-4,-1,0,<50k
45,40,-2,0,0,0,-1,-1,<50k
24,40,-2,-5,-2,0,-1,-1,<50k
40,40,-2,-5,-4,0,-1,-1,<50k
28,40,0,-2,-4,0,0,-1,>=50k
46,50,0,-7,0,-4,-1,0,>=50k
34,4,-3,-1,-4,-5,-1,0,<50k
32,40,-2,-1,-4,0,-1,-1,<50k
20,40,-2,-5,-2,-3,-1,-1,<50k
23,35,-2,-1,-2,-2,-1,-1,<50k
46,40,-2,-5,-4,-2,-1,-1,<50k
21,35,-2,-5,-2,-3,-1,0,<50k
59,40,-2,-4,-4,-1,0,-1,>=50k
31,50,-2,-1,-4,-4,-1,-1,<50k
48,40,-2,-1,0,-1,-1,0,<50k
34,40,-2,-2,-4,0,-1,-1,<50k
19,25,-2,-1,-2,-2,-1,-1,<50k
20,35,-2,-1,-2,-3,-1,-1,<50k
29,50,-2,-7,-2,-4,-1,-1,<50k
54,40,-2,-1,-4,0,-1,-1,>=50k
36,52,-2,-5,-4,0,-1,-1,<50k
43,50,-2,-7,-2,-3,-1,-1,>=50k
46,40,0,-7,-4,-2,-1,-1,>=50k
33,45,-2,-4,-4,-4,-1,-1,>=50k
33,45,-2,-2,0,-2,-1,0,<50k
36,40,-2,-1,-4,0,-1,-1,<50k
37,40,-2,-5,-4,0,-1,-1,>=50k
37,54,-3,0,-4,-5,-1,-1,>=50k
64,24,-3,-2,-4,-5,-1,-1,<50k
45,60,-1,-5,-4,0,-1,-1,<50k
25,40,-2,-7,-2,-1,-1,0,<50k
28,40,-2,0,-4,0,-1,-1,<50k
26,40,-2,-5,-2,-1,-1,0,<50k
23,40,-2,-5,-2,-2,-1,-1,<50k
24,40,-2,-5,-2,-1,-1,0,<50k
58,40,-1,-1,0,-4,-1,0,<50k
36,40,-2,0,0,-2,-1,0,<50k
46,50,-2,-1,-4,-3,-1,-1,<50k
23,40,-3,-2,-2,-5,-1,0,<50k
32,50,-2,-1,-4,-3,-1,-1,<50k
26,40,-2,-5,-2,-2,0,-1,<50k
52,40,-2,-2,-2,0,-1,0,<50k
19,45,-2,-5,-2,-2,-1,0,<50k
33,60,-2,-7,-4,-4,-1,-1,>=50k
60,40,-2,-5,-4,0,-1,-1,<50k
39,38,-2,-1,0,-1,-1,-1,<50k
45,45,-2,-7,0,-1,-1,-1,<50k
37,40,0,-1,-4,-1,0,0,<50k
29,40,-2,0,-2,-2,-1,-1,<50k
53,66,-2,-1,-4,0,-1,-1,<50k
46,40,0,-1,-4,-1,-1,-1,<50k
20,40,-2,-1,-2,0,-1,-1,<50k
39,40,-2,-4,-2,-4,-1,0,<50k
48,40,-2,-1,-4,-4,-1,0,>=50k
38,48,-2,-5,-4,0,0,-1,<50k
36,45,-2,-5,-4,0,-1,-1,<50k
53,56,-2,-2,0,0,0,0,<50k
29,35,-2,-5,-2,0,-1,-1,<50k
64,50,-2,-2,-4,-1,-1,-1,<50k
34,50,-2,-1,-4,-1,-1,-1,>=50k
36,40,-3,-5,-4,-5,-1,-1,<50k
41,40,0,-7,0,-4,-1,0,<50k
34,38,-2,-5,0,-1,-1,0,<50k
68,2,-3,-2,-4,-5,-1,-1,<50k
37,50,-2,-7,-4,-4,0,-1,>=50k
22,40,-2,-1,-4,-2,-1,-1,<50k
43,40,-2,-2,-4,0,-1,-1,<50k
19,30,-3,-1,-2,-5,-1,0,<50k
36,40,-2,-1,-2,-1,-1,-1,<50k
47,55,-2,-5,-4,-3,-1,-1,>=50k
25,40,-2,0,-2,-2,0,0,<50k
33,40,-2,-1,-3,0,-1,-1,<50k
27,40,-2,-1,-2,0,-1,0,<50k
33,70,-2,-1,-2,-2,-1,-1,<50k
24,40,-2,-5,-4,0,-1,0,<50k
47,40,0,-1,0,-4,-1,0,<50k
48,40,-1,-2,-4,-1,-1,-1,<50k
28,50,-2,-5,-4,-3,-1,-1,<50k
33,40,0,-7,-4,-4,-1,-1,>=50k
44,40,-2,-7,-4,0,-1,-1,>=50k
33,56,0,0,-2,-2,-1,-1,<50k
26,25,-2,-1,-2,-1,-1,0,<50k
22,40,-2,0,-2,-1,-1,-1,<50k
34,55,-2,-1,-4,-1,-1,-1,>=50k
31,45,-1,-1,-2,-1,-1,-1,<50k
73,15,-3,-5,-1,-5,-1,0,<50k
38,40,0,0,-4,-1,-1,-1,<50k
51,40,-1,-1,-4,-4,-1,0,>=50k
36,40,-2,-1,-4,-1,-1,-1,<50k
29,54,-2,-1,-4,-2,-1,-1,>=50k
64,15,-1,-5,-4,-3,-1,-1,>=50k
24,55,-2,-1,-2,0,-1,-1,<50k
21,20,0,-1,-2,-1,-1,0,<50k
28,60,-2,-1,-4,0,-1,-1,>=50k
18,25,-3,-2,-2,-5,-1,-1,<50k
41,50,-1,-5,-4,0,-1,-1,<50k
17,16,-2,-2,-2,-2,-1,-1,<50k
58,50,-2,-6,-4,-4,-1,-1,>=50k
50,8,-1,-7,-4,-3,-1,-1,<50k
30,40,-2,-2,-4,0,0,-1,<50k
47,40,-2,-5,-4,0,-1,-1,<50k
24,20,-2,-1,-2,-3,-1,-1,<50k
50,40,0,-1,-4,-1,0,-1,<50k
29,55,-2,-4,-2,-4,-1,-1,<50k
31,40,-1,-6,-4,-4,-1,-1,>=50k
40,70,-1,-5,-4,0,-1,-1,>=50k
31,60,-2,-1,-2,-3,-1,0,<50k
53,40,-2,-2,-4,0,0,-1,<50k
33,40,-2,-5,-2,-1,-1,0,<50k
43,40,-2,-7,-4,-2,-1,-1,<50k
56,50,-2,-1,-4,-1,-1,0,>=50k
38,50,-2,-7,-4,-1,-1,0,>=50k
18,30,-2,-2,-2,-3,-1,0,<50k
50,40,-2,-5,-4,-1,-1,-1,>=50k
78,12,-2,-5,-1,-3,-1,0,<50k
27,40,-2,-2,-4,0,-1,-1,<50k
19,25,-2,-1,-2,-3,-1,0,<50k
24,40,0,-7,-2,-2,-1,0,<50k
20,15,-2,-1,-2,-3,-1,-1,<50k
25,35,-2,-4,-2,-4,-1,-1,<50k
34,50,-2,-7,0,-3,-1,0,>=50k
30,35,-1,0,-4,-3,-1,-1,<50k
37,40,0,-4,0,-4,-1,0,<50k
38,48,-2,-5,-4,0,-1,-1,>=50k
67,12,-3,-5,-4,-1,0,-1,<50k
35,30,-2,-5,-4,0,-1,-1,<50k
75,30,-1,-5,-4,0,-1,-1,<50k
47,50,-2,-1,-4,-1,-1,0,<50k
23,40,-2,-2,-4,0,-1,-1,<50k
51,8,0,-5,0,-1,-1,0,<50k
42,40,0,-5,0,-2,0,-1,<50k
32,32,-2,-1,-4,-2,-1,0,>=50k
54,35,-2,-5,-3,-3,-1,0,<50k
20,40,-2,-1,-2,0,-1,0,<50k
39,40,-2,-5,-4,0,-1,-1,>=50k
41,38,-2,-5,-4,0,-1,-1,>=50k
35,40,-2,-5,-2,0,-1,0,<50k
45,35,0,-7,-4,0,-1,-1,>=50k
27,40,-2,-7,-2,-3,-1,0,<50k
61,30,-1,-2,-4,-3,-1,-1,>=50k
41,50,-2,-5,-2,-3,-1,-1,<50k
22,40,-2,-1,-2,-2,-1,-1,<50k
55,40,-2,-1,-4,0,0,-1,>=50k
66,6,-3,-7,-4,-5,-1,-1,<50k
25,40,-2,-1,-4,0,-1,-1,<50k
20,35,-2,-1,-2,-2,-1,0,<50k
20,35,-2,-1,-2,0,0,0,<50k
67,16,-1,-7,-4,-1,-1,-1,<50k
44,60,-2,-1,-4,-3,-1,-1,>=50k
42,60,-2,-5,-4,-3,-1,-1,>=50k
29,40,0,-1,-2,-1,0,-1,<50k
48,38,-2,-1,-2,0,-1,0,>=50k
25,40,-2,-5,-2,-1,0,0,<50k
31,99,-2,-5,0,-2,-1,0,>=50k
48,70,-2,-7,-4,-3,-1,0,>=50k
40,20,-2,-4,0,-4,-1,-1,<50k
26,40,-2,-1,-4,-3,-1,-1,<50k
28,35,-2,-5,-4,-2,-1,0,<50k
52,40,-2,-1,-4,0,-1,-1,>=50k
41,40,-1,-5,-4,-4,-1,-1,<50k
39,50,-1,-7,-4,0,-1,0,<50k
48,16,-2,-5,-2,-1,0,0,<50k
19,30,-2,-5,-2,-3,-1,0,<50k
27,40,-2,-1,-4,0,-1,-1,<50k
59,50,-2,0,-4,-3,-1,-1,<50k
19,40,-2,-1,-2,-3,-1,-1,<50k
32,50,-2,-5,-2,0,-1,-1,<50k
39,40,-2,-5,-2,0,-1,-1,<50k
33,40,-2,-5,-4,0,-1,-1,<50k
38,40,-2,-5,-2,0,-1,-1,<50k
27,45,-2,-1,-2,0,-1,-1,<50k
23,45,-2,-5,-2,-1,-1,0,<50k
59,48,-3,0,0,-5,-1,-1,<50k
25,20,0,-7,-2,-1,0,-1,<50k
37,68,-1,0,-4,-3,-1,-1,<50k
31,65,-2,-5,-4,0,-1,-1,<50k
24,37,-2,0,-2,-3,-1,0,<50k
53,38,0,-7,0,-1,-1,0,<50k
26,40,-2,-1,-2,0,0,-1,<50k
25,40,-2,-1,-4,-1,-1,0,>=50k
59,40,-2,-2,-2,0,-1,-1,<50k
39,40,0,-5,0,-1,-1,0,<50k
28,40,-2,-1,-2,0,-1,-1,<50k
22,40,-2,-5,-2,0,-1,-1,<50k
20,40,-2,-5,-2,0,-1,-1,<50k
25,40,-2,-1,-2,-2,-1,0,<50k
27,50,-2,-1,-2,0,-1,-1,<50k
20,40,-2,-5,-2,-3,-1,-1,<50k
63,24,-3,-1,-1,-5,0,0,<50k
43,25,-1,-2,0,0,-1,-1,<50k
39,40,-2,-1,0,-1,-1,0,<50k
27,45,-2,-7,-2,-4,-1,-1,<50k
17,5,-2,-2,-2,-3,-1,0,<50k
40,72,0,-3,-4,-4,-1,-1,<50k
50,48,-2,-1,-4,0,-1,-1,>=50k
23,35,-1,-7,-2,-1,-1,0,<50k
60,65,-2,-5,-4,-3,-1,-1,>=50k
30,40,-2,-5,-2,-1,-1,0,<50k
24,50,-2,-5,-4,0,-1,-1,<50k
23,20,-2,-7,-2,-1,-1,0,<50k
24,30,-2,-7,-4,-4,-1,-1,<50k
45,20,-1,-7,-4,0,-1,-1,<50k
58,60,-1,-1,-4,-1,-1,-1,>=50k
22,20,-2,-1,-2,-3,-1,-1,<50k
41,40,-2,-1,-2,0,-1,-1,<50k
48,40,-2,-2,-4,0,-1,-1,>=50k
31,40,-2,-5,0,0,-1,-1,<50k
33,50,-2,-3,-4,-4,-1,-1,>=50k
49,50,-1,-7,-4,-1,-1,-1,<50k
30,50,-2,-7,-4,-4,-1,-1,>=50k
38,40,-2,-5,-2,0,-1,-1,<50k
58,48,0,-5,-4,0,-1,-1,<50k
58,50,-2,-7,0,-4,-1,0,<50k
61,40,-1,-5,-4,-1,-1,-1,<50k
58,40,-2,-5,-4,-3,-1,-1,>=50k
32,45,-2,0,-4,-2,-1,-1,>=50k
33,50,-1,-5,0,0,-1,-1,<50k
28,50,-2,-7,-3,-1,-1,0,>=50k
22,11,-2,-1,-2,-2,-1,0,<50k
35,40,-2,-5,-4,0,-1,-1,>=50k
59,55,-2,-5,-4,-3,-1,-1,<50k
45,40,-1,-3,-4,-1,0,-1,>=50k
50,40,-1,-5,-4,-3,0,-1,<50k
56,40,-1,-2,-1,-1,-1,0,<50k
36,40,-1,-5,-2,0,-1,-1,<50k
18,30,-3,-2,-2,-5,-1,-1,<50k
28,60,-2,-1,-4,-3,0,-1,<50k
42,40,-2,0,-4,-4,0,-1,>=50k
60,40,-2,-5,-4,-2,-1,-1,<50k
41,91,-1,-1,-4,-3,-1,-1,<50k
42,45,-2,-7,-4,-2,-1,-1,>=50k
36,55,-2,-5,-4,0,-1,-1,>=50k
52,40,0,-4,-4,-4,-1,-1,>=50k
42,40,-1,-5,-4,0,-1,-1,<50k
26,55,0,-1,-4,-2,-1,-1,>=50k
31,40,0,-7,0,-4,-1,0,<50k
47,40,-2,-2,-3,-3,-1,0,<50k
35,50,-2,-1,-4,0,-1,-1,<50k
19,25,-2,-2,-2,0,-1,-1,<50k
59,80,-1,-1,-4,-3,-1,0,>=50k
38,40,-2,-7,-4,-1,-1,-1,>=50k
36,50,-2,-7,-4,-1,-1,-1,<50k
35,55,-2,-4,-2,-1,-1,0,<50k
39,30,-2,-5,-4,0,-1,-1,<50k
64,40,-2,-1,-3,-2,-1,-1,<50k
17,25,0,-2,-2,-2,-1,0,<50k
49,32,-2,-1,-4,-2,-1,-1,<50k
19,25,-2,-1,-2,-2,-1,0,<50k
36,40,-1,-5,-4,-4,-1,0,<50k
26,45,-2,-5,-2,0,-1,-1,<50k
27,40,-2,-2,-2,-2,-1,0,<50k
66,40,-2,-7,-4,-4,-1,-1,>=50k
38,40,-2,-2,-4,-1,-1,-1,<50k
25,25,-2,-7,-2,-1,-1,0,<50k
19,40,-2,-5,-2,-4,-1,0,<50k
30,50,-2,0,-2,0,-1,-1,>=50k
22,40,-2,0,-2,-1,0,-1,<50k
60,44,-2,-1,0,0,-1,-1,>=50k
54,18,-2,-1,-4,-2,-1,-1,>=50k
46,37,-2,-5,-3,0,-1,-1,<50k
33,40,0,-1,-2,-2,-1,-1,<50k
51,40,0,-4,0,-1,-1,0,<50k
43,60,-2,-3,-4,-4,-1,-1,>=50k
18,30,-3,-5,-2,-5,-1,0,<50k
60,25,-1,-5,-4,0,-1,-1,<50k
39,60,-1,-5,-4,0,-1,-1,<50k
23,40,-2,-7,-2,-2,-1,0,<50k
39,40,-2,0,-2,-2,-1,0,<50k
40,40,0,-1,-2,-1,-1,-1,<50k
48,65,-2,-1,-4,-1,-1,-1,>=50k
24,40,-2,-5,-2,0,-1,-1,<50k
32,40,-2,-5,0,0,-1,-1,<50k
31,60,-1,-1,-4,0,-1,-1,<50k
